SDR_Valuations,Currency,US_Dollar equivalent
23/09/1992,U.K. pound,0.1373
24/09/1992,U.K. pound,0.1391
25/09/1992,U.K. pound,0.1385
28/09/1992,U.K. pound,0.1403
29/09/1992,U.K. pound,0.1429
30/09/1992,U.K. pound,0.1448
01/10/1992,U.K. pound,0.1428
02/10/1992,U.K. pound,0.1415
05/10/1992,U.K. pound,0.1375
06/10/1992,U.K. pound,0.1393
07/10/1992,U.K. pound,0.1404
08/10/1992,U.K. pound,0.1365
09/10/1992,U.K. pound,0.1371
12/10/1992,U.K. pound,0.1381
13/10/1992,U.K. pound,0.1389
14/10/1992,U.K. pound,0.1386
15/10/1992,U.K. pound,0.1380
16/10/1992,U.K. pound,0.1366
19/10/1992,U.K. pound,0.1317
20/10/1992,U.K. pound,0.1323
21/10/1992,U.K. pound,0.1311
22/10/1992,U.K. pound,0.1317
23/10/1992,U.K. pound,0.1322
26/10/1992,U.K. pound,0.1283
27/10/1992,U.K. pound,0.1273
28/10/1992,U.K. pound,0.1288
29/10/1992,U.K. pound,0.1278
30/10/1992,U.K. pound,0.1274
02/11/1992,U.K. pound,0.1256
03/11/1992,U.K. pound,0.1251
04/11/1992,U.K. pound,0.1263
05/11/1992,U.K. pound,0.1249
06/11/1992,U.K. pound,0.1248
09/11/1992,U.K. pound,0.1241
10/11/1992,U.K. pound,0.1232
11/11/1992,U.K. pound,0.1231
12/11/1992,U.K. pound,0.1235
13/11/1992,U.K. pound,0.1252
16/11/1992,U.K. pound,0.1234
17/11/1992,U.K. pound,0.1230
18/11/1992,U.K. pound,0.1234
19/11/1992,U.K. pound,0.1247
20/11/1992,U.K. pound,0.1244
23/11/1992,U.K. pound,0.1227
24/11/1992,U.K. pound,0.1232
25/11/1992,U.K. pound,0.1239
26/11/1992,U.K. pound,0.1236
27/11/1992,U.K. pound,0.1226
30/11/1992,U.K. pound,0.1222
01/12/1992,U.K. pound,0.1231
02/12/1992,U.K. pound,0.1250
03/12/1992,U.K. pound,0.1265
04/12/1992,U.K. pound,0.1280
07/12/1992,U.K. pound,0.1276
08/12/1992,U.K. pound,0.1301
09/12/1992,U.K. pound,0.1270
10/12/1992,U.K. pound,0.1258
11/12/1992,U.K. pound,0.1258
14/12/1992,U.K. pound,0.1269
15/12/1992,U.K. pound,0.1270
16/12/1992,U.K. pound,0.1277
17/12/1992,U.K. pound,0.1287
18/12/1992,U.K. pound,0.1274
21/12/1992,U.K. pound,0.1271
22/12/1992,U.K. pound,0.1255
23/12/1992,U.K. pound,0.1245
24/12/1992,U.K. pound,0.1245
28/12/1992,U.K. pound,0.1228
29/12/1992,U.K. pound,0.1225
30/12/1992,U.K. pound,0.1229
31/12/1992,U.K. pound,0.1228
04/01/1993,U.K. pound,0.1221
05/01/1993,U.K. pound,0.1228
06/01/1993,U.K. pound,0.1252
07/01/1993,U.K. pound,0.1250
08/01/1993,U.K. pound,0.1237
11/01/1993,U.K. pound,0.1257
12/01/1993,U.K. pound,0.1264
13/01/1993,U.K. pound,0.1253
14/01/1993,U.K. pound,0.1252
15/01/1993,U.K. pound,0.1249
18/01/1993,U.K. pound,0.1255
19/01/1993,U.K. pound,0.1253
20/01/1993,U.K. pound,0.1254
21/01/1993,U.K. pound,0.1239
22/01/1993,U.K. pound,0.1231
25/01/1993,U.K. pound,0.1252
26/01/1993,U.K. pound,0.1251
27/01/1993,U.K. pound,0.1233
28/01/1993,U.K. pound,0.1230
29/01/1993,U.K. pound,0.1220
01/02/1993,U.K. pound,0.1184
02/02/1993,U.K. pound,0.1188
03/02/1993,U.K. pound,0.1165
04/02/1993,U.K. pound,0.1170
05/02/1993,U.K. pound,0.1175
08/02/1993,U.K. pound,0.1167
09/02/1993,U.K. pound,0.1157
10/02/1993,U.K. pound,0.1167
11/02/1993,U.K. pound,0.1153
12/02/1993,U.K. pound,0.1153
15/02/1993,U.K. pound,0.1147
16/02/1993,U.K. pound,0.1166
17/02/1993,U.K. pound,0.1178
18/02/1993,U.K. pound,0.1152
19/02/1993,U.K. pound,0.1175
22/02/1993,U.K. pound,0.1177
23/02/1993,U.K. pound,0.1181
24/02/1993,U.K. pound,0.1172
25/02/1993,U.K. pound,0.1163
26/02/1993,U.K. pound,0.1158
01/03/1993,U.K. pound,0.1166
02/03/1993,U.K. pound,0.1171
03/03/1993,U.K. pound,0.1181
04/03/1993,U.K. pound,0.1176
05/03/1993,U.K. pound,0.1182
08/03/1993,U.K. pound,0.1174
09/03/1993,U.K. pound,0.1171
10/03/1993,U.K. pound,0.1163
11/03/1993,U.K. pound,0.1162
12/03/1993,U.K. pound,0.1163
15/03/1993,U.K. pound,0.1163
16/03/1993,U.K. pound,0.1173
17/03/1993,U.K. pound,0.1177
18/03/1993,U.K. pound,0.1183
19/03/1993,U.K. pound,0.1210
22/03/1993,U.K. pound,0.1206
23/03/1993,U.K. pound,0.1199
24/03/1993,U.K. pound,0.1202
25/03/1993,U.K. pound,0.1200
26/03/1993,U.K. pound,0.1211
29/03/1993,U.K. pound,0.1211
30/03/1993,U.K. pound,0.1210
31/03/1993,U.K. pound,0.1221
01/04/1993,U.K. pound,0.1226
02/04/1993,U.K. pound,0.1245
05/04/1993,U.K. pound,0.1232
06/04/1993,U.K. pound,0.1231
07/04/1993,U.K. pound,0.1233
08/04/1993,U.K. pound,0.1233
09/04/1993,U.K. pound,0.1241
12/04/1993,U.K. pound,0.1257
13/04/1993,U.K. pound,0.1260
14/04/1993,U.K. pound,0.1266
15/04/1993,U.K. pound,0.1255
16/04/1993,U.K. pound,0.1249
19/04/1993,U.K. pound,0.1242
20/04/1993,U.K. pound,0.1261
21/04/1993,U.K. pound,0.1250
22/04/1993,U.K. pound,0.1256
23/04/1993,U.K. pound,0.1266
26/04/1993,U.K. pound,0.1293
27/04/1993,U.K. pound,0.1290
28/04/1993,U.K. pound,0.1275
29/04/1993,U.K. pound,0.1277
30/04/1993,U.K. pound,0.1278
03/05/1993,U.K. pound,0.1268
04/05/1993,U.K. pound,0.1277
05/05/1993,U.K. pound,0.1276
06/05/1993,U.K. pound,0.1275
07/05/1993,U.K. pound,0.1282
10/05/1993,U.K. pound,0.1258
11/05/1993,U.K. pound,0.1249
12/05/1993,U.K. pound,0.1250
13/05/1993,U.K. pound,0.1242
14/05/1993,U.K. pound,0.1244
17/05/1993,U.K. pound,0.1251
18/05/1993,U.K. pound,0.1240
19/05/1993,U.K. pound,0.1251
20/05/1993,U.K. pound,0.1257
21/05/1993,U.K. pound,0.1260
24/05/1993,U.K. pound,0.1243
25/05/1993,U.K. pound,0.1248
26/05/1993,U.K. pound,0.1256
27/05/1993,U.K. pound,0.1263
28/05/1993,U.K. pound,0.1266
01/06/1993,U.K. pound,0.1269
02/06/1993,U.K. pound,0.1255
03/06/1993,U.K. pound,0.1253
04/06/1993,U.K. pound,0.1253
07/06/1993,U.K. pound,0.1231
08/06/1993,U.K. pound,0.1235
09/06/1993,U.K. pound,0.1234
10/06/1993,U.K. pound,0.1228
11/06/1993,U.K. pound,0.1241
14/06/1993,U.K. pound,0.1241
15/06/1993,U.K. pound,0.1243
16/06/1993,U.K. pound,0.1230
17/06/1993,U.K. pound,0.1231
18/06/1993,U.K. pound,0.1225
21/06/1993,U.K. pound,0.1203
22/06/1993,U.K. pound,0.1210
23/06/1993,U.K. pound,0.1194
24/06/1993,U.K. pound,0.1193
25/06/1993,U.K. pound,0.1196
28/06/1993,U.K. pound,0.1208
29/06/1993,U.K. pound,0.1210
30/06/1993,U.K. pound,0.1225
01/07/1993,U.K. pound,0.1213
02/07/1993,U.K. pound,0.1228
05/07/1993,U.K. pound,0.1225
06/07/1993,U.K. pound,0.1223
07/07/1993,U.K. pound,0.1221
08/07/1993,U.K. pound,0.1215
09/07/1993,U.K. pound,0.1204
12/07/1993,U.K. pound,0.1200
13/07/1993,U.K. pound,0.1209
14/07/1993,U.K. pound,0.1211
15/07/1993,U.K. pound,0.1218
16/07/1993,U.K. pound,0.1205
19/07/1993,U.K. pound,0.1211
20/07/1993,U.K. pound,0.1220
21/07/1993,U.K. pound,0.1232
22/07/1993,U.K. pound,0.1227
23/07/1993,U.K. pound,0.1217
26/07/1993,U.K. pound,0.1220
27/07/1993,U.K. pound,0.1215
28/07/1993,U.K. pound,0.1210
29/07/1993,U.K. pound,0.1213
30/07/1993,U.K. pound,0.1202
02/08/1993,U.K. pound,0.1204
03/08/1993,U.K. pound,0.1223
04/08/1993,U.K. pound,0.1221
05/08/1993,U.K. pound,0.1218
06/08/1993,U.K. pound,0.1209
09/08/1993,U.K. pound,0.1214
10/08/1993,U.K. pound,0.1206
11/08/1993,U.K. pound,0.1195
12/08/1993,U.K. pound,0.1194
13/08/1993,U.K. pound,0.1191
16/08/1993,U.K. pound,0.1189
17/08/1993,U.K. pound,0.1212
18/08/1993,U.K. pound,0.1210
19/08/1993,U.K. pound,0.1229
20/08/1993,U.K. pound,0.1222
23/08/1993,U.K. pound,0.1228
24/08/1993,U.K. pound,0.1213
25/08/1993,U.K. pound,0.1214
26/08/1993,U.K. pound,0.1209
27/08/1993,U.K. pound,0.1225
30/08/1993,U.K. pound,0.1211
31/08/1993,U.K. pound,0.1216
01/09/1993,U.K. pound,0.1213
02/09/1993,U.K. pound,0.1218
03/09/1993,U.K. pound,0.1218
06/09/1993,U.K. pound,0.1243
07/09/1993,U.K. pound,0.1239
08/09/1993,U.K. pound,0.1250
09/09/1993,U.K. pound,0.1256
10/09/1993,U.K. pound,0.1254
13/09/1993,U.K. pound,0.1262
14/09/1993,U.K. pound,0.1250
15/09/1993,U.K. pound,0.1252
16/09/1993,U.K. pound,0.1257
17/09/1993,U.K. pound,0.1240
20/09/1993,U.K. pound,0.1242
21/09/1993,U.K. pound,0.1250
22/09/1993,U.K. pound,0.1230
23/09/1993,U.K. pound,0.1232
24/09/1993,U.K. pound,0.1217
27/09/1993,U.K. pound,0.1230
28/09/1993,U.K. pound,0.1222
29/09/1993,U.K. pound,0.1226
30/09/1993,U.K. pound,0.1227
01/10/1993,U.K. pound,0.1213
04/10/1993,U.K. pound,0.1222
05/10/1993,U.K. pound,0.1234
06/10/1993,U.K. pound,0.1231
07/10/1993,U.K. pound,0.1239
08/10/1993,U.K. pound,0.1237
11/10/1993,U.K. pound,0.1248
12/10/1993,U.K. pound,0.1244
13/10/1993,U.K. pound,0.1238
14/10/1993,U.K. pound,0.1241
15/10/1993,U.K. pound,0.1228
18/10/1993,U.K. pound,0.1218
19/10/1993,U.K. pound,0.1209
20/10/1993,U.K. pound,0.1208
21/10/1993,U.K. pound,0.1211
22/10/1993,U.K. pound,0.1203
25/10/1993,U.K. pound,0.1206
26/10/1993,U.K. pound,0.1197
27/10/1993,U.K. pound,0.1204
28/10/1993,U.K. pound,0.1202
29/10/1993,U.K. pound,0.1207
01/11/1993,U.K. pound,0.1205
02/11/1993,U.K. pound,0.1201
03/11/1993,U.K. pound,0.1203
04/11/1993,U.K. pound,0.1204
05/11/1993,U.K. pound,0.1201
08/11/1993,U.K. pound,0.1202
09/11/1993,U.K. pound,0.1200
10/11/1993,U.K. pound,0.1194
11/11/1993,U.K. pound,0.1199
12/11/1993,U.K. pound,0.1200
15/11/1993,U.K. pound,0.1211
16/11/1993,U.K. pound,0.1208
17/11/1993,U.K. pound,0.1199
18/11/1993,U.K. pound,0.1201
19/11/1993,U.K. pound,0.1198
22/11/1993,U.K. pound,0.1198
23/11/1993,U.K. pound,0.1200
24/11/1993,U.K. pound,0.1209
25/11/1993,U.K. pound,0.1206
26/11/1993,U.K. pound,0.1204
29/11/1993,U.K. pound,0.1201
30/11/1993,U.K. pound,0.1207
01/12/1993,U.K. pound,0.1199
02/12/1993,U.K. pound,0.1201
03/12/1993,U.K. pound,0.1206
06/12/1993,U.K. pound,0.1213
07/12/1993,U.K. pound,0.1218
08/12/1993,U.K. pound,0.1212
09/12/1993,U.K. pound,0.1211
10/12/1993,U.K. pound,0.1216
13/12/1993,U.K. pound,0.1214
14/12/1993,U.K. pound,0.1209
15/12/1993,U.K. pound,0.1207
16/12/1993,U.K. pound,0.1206
17/12/1993,U.K. pound,0.1209
20/12/1993,U.K. pound,0.1207
21/12/1993,U.K. pound,0.1208
22/12/1993,U.K. pound,0.1209
23/12/1993,U.K. pound,0.1217
24/12/1993,U.K. pound,0.1219
27/12/1993,U.K. pound,0.1221
28/12/1993,U.K. pound,0.1224
29/12/1993,U.K. pound,0.1218
30/12/1993,U.K. pound,0.1204
31/12/1993,U.K. pound,0.1203
03/01/1994,U.K. pound,0.1199
04/01/1994,U.K. pound,0.1203
05/01/1994,U.K. pound,0.1207
06/01/1994,U.K. pound,0.1205
07/01/1994,U.K. pound,0.1205
10/01/1994,U.K. pound,0.1212
11/01/1994,U.K. pound,0.1209
12/01/1994,U.K. pound,0.1216
13/01/1994,U.K. pound,0.1217
14/01/1994,U.K. pound,0.1212
17/01/1994,U.K. pound,0.1213
18/01/1994,U.K. pound,0.1214
19/01/1994,U.K. pound,0.1211
20/01/1994,U.K. pound,0.1212
21/01/1994,U.K. pound,0.1219
24/01/1994,U.K. pound,0.1213
25/01/1994,U.K. pound,0.1212
26/01/1994,U.K. pound,0.1215
27/01/1994,U.K. pound,0.1213
28/01/1994,U.K. pound,0.1218
31/01/1994,U.K. pound,0.1216
01/02/1994,U.K. pound,0.1221
02/02/1994,U.K. pound,0.1216
03/02/1994,U.K. pound,0.1215
04/02/1994,U.K. pound,0.1209
07/02/1994,U.K. pound,0.1203
08/02/1994,U.K. pound,0.1199
09/02/1994,U.K. pound,0.1186
10/02/1994,U.K. pound,0.1185
11/02/1994,U.K. pound,0.1187
14/02/1994,U.K. pound,0.1192
15/02/1994,U.K. pound,0.1196
16/02/1994,U.K. pound,0.1198
17/02/1994,U.K. pound,0.1199
18/02/1994,U.K. pound,0.1201
21/02/1994,U.K. pound,0.1197
22/02/1994,U.K. pound,0.1198
23/02/1994,U.K. pound,0.1199
24/02/1994,U.K. pound,0.1200
25/02/1994,U.K. pound,0.1203
28/02/1994,U.K. pound,0.1207
01/03/1994,U.K. pound,0.1210
02/03/1994,U.K. pound,0.1214
03/03/1994,U.K. pound,0.1211
04/03/1994,U.K. pound,0.1211
07/03/1994,U.K. pound,0.1209
08/03/1994,U.K. pound,0.1209
09/03/1994,U.K. pound,0.1211
10/03/1994,U.K. pound,0.1218
11/03/1994,U.K. pound,0.1216
14/03/1994,U.K. pound,0.1214
15/03/1994,U.K. pound,0.1211
16/03/1994,U.K. pound,0.1207
17/03/1994,U.K. pound,0.1212
18/03/1994,U.K. pound,0.1210
21/03/1994,U.K. pound,0.1204
22/03/1994,U.K. pound,0.1207
23/03/1994,U.K. pound,0.1208
24/03/1994,U.K. pound,0.1212
25/03/1994,U.K. pound,0.1218
28/03/1994,U.K. pound,0.1215
29/03/1994,U.K. pound,0.1214
30/03/1994,U.K. pound,0.1200
31/03/1994,U.K. pound,0.1204
01/04/1994,U.K. pound,0.1197
04/04/1994,U.K. pound,0.1192
05/04/1994,U.K. pound,0.1192
06/04/1994,U.K. pound,0.1193
07/04/1994,U.K. pound,0.1193
08/04/1994,U.K. pound,0.1199
11/04/1994,U.K. pound,0.1198
12/04/1994,U.K. pound,0.1193
13/04/1994,U.K. pound,0.1197
14/04/1994,U.K. pound,0.1197
15/04/1994,U.K. pound,0.1197
18/04/1994,U.K. pound,0.1196
19/04/1994,U.K. pound,0.1200
20/04/1994,U.K. pound,0.1204
21/04/1994,U.K. pound,0.1214
22/04/1994,U.K. pound,0.1209
25/04/1994,U.K. pound,0.1213
26/04/1994,U.K. pound,0.1211
27/04/1994,U.K. pound,0.1223
28/04/1994,U.K. pound,0.1221
29/04/1994,U.K. pound,0.1226
02/05/1994,U.K. pound,0.1233
03/05/1994,U.K. pound,0.1227
04/05/1994,U.K. pound,0.1225
05/05/1994,U.K. pound,0.1215
06/05/1994,U.K. pound,0.1214
09/05/1994,U.K. pound,0.1215
10/05/1994,U.K. pound,0.1215
11/05/1994,U.K. pound,0.1209
12/05/1994,U.K. pound,0.1217
13/05/1994,U.K. pound,0.1216
16/05/1994,U.K. pound,0.1218
17/05/1994,U.K. pound,0.1221
18/05/1994,U.K. pound,0.1222
19/05/1994,U.K. pound,0.1224
20/05/1994,U.K. pound,0.1224
23/05/1994,U.K. pound,0.1225
24/05/1994,U.K. pound,0.1222
25/05/1994,U.K. pound,0.1223
26/05/1994,U.K. pound,0.1225
27/05/1994,U.K. pound,0.1225
30/05/1994,U.K. pound,0.1227
31/05/1994,U.K. pound,0.1226
01/06/1994,U.K. pound,0.1229
02/06/1994,U.K. pound,0.1231
03/06/1994,U.K. pound,0.1223
06/06/1994,U.K. pound,0.1224
07/06/1994,U.K. pound,0.1222
08/06/1994,U.K. pound,0.1226
09/06/1994,U.K. pound,0.1224
10/06/1994,U.K. pound,0.1222
13/06/1994,U.K. pound,0.1229
14/06/1994,U.K. pound,0.1234
15/06/1994,U.K. pound,0.1235
16/06/1994,U.K. pound,0.1236
17/06/1994,U.K. pound,0.1232
20/06/1994,U.K. pound,0.1248
21/06/1994,U.K. pound,0.1249
22/06/1994,U.K. pound,0.1248
23/06/1994,U.K. pound,0.1243
24/06/1994,U.K. pound,0.1256
27/06/1994,U.K. pound,0.1264
28/06/1994,U.K. pound,0.1255
29/06/1994,U.K. pound,0.1258
30/06/1994,U.K. pound,0.1251
01/07/1994,U.K. pound,0.1245
04/07/1994,U.K. pound,0.1249
05/07/1994,U.K. pound,0.1253
06/07/1994,U.K. pound,0.1254
07/07/1994,U.K. pound,0.1252
08/07/1994,U.K. pound,0.1252
11/07/1994,U.K. pound,0.1266
12/07/1994,U.K. pound,0.1275
13/07/1994,U.K. pound,0.1274
14/07/1994,U.K. pound,0.1269
15/07/1994,U.K. pound,0.1264
18/07/1994,U.K. pound,0.1269
19/07/1994,U.K. pound,0.1268
20/07/1994,U.K. pound,0.1253
21/07/1994,U.K. pound,0.1257
22/07/1994,U.K. pound,0.1238
25/07/1994,U.K. pound,0.1245
26/07/1994,U.K. pound,0.1237
27/07/1994,U.K. pound,0.1242
28/07/1994,U.K. pound,0.1245
29/07/1994,U.K. pound,0.1239
01/08/1994,U.K. pound,0.1253
02/08/1994,U.K. pound,0.1251
03/08/1994,U.K. pound,0.1246
04/08/1994,U.K. pound,0.1251
05/08/1994,U.K. pound,0.1248
08/08/1994,U.K. pound,0.1252
09/08/1994,U.K. pound,0.1248
10/08/1994,U.K. pound,0.1249
11/08/1994,U.K. pound,0.1248
12/08/1994,U.K. pound,0.1257
15/08/1994,U.K. pound,0.1254
16/08/1994,U.K. pound,0.1250
17/08/1994,U.K. pound,0.1248
18/08/1994,U.K. pound,0.1253
19/08/1994,U.K. pound,0.1258
22/08/1994,U.K. pound,0.1256
23/08/1994,U.K. pound,0.1262
24/08/1994,U.K. pound,0.1261
25/08/1994,U.K. pound,0.1258
26/08/1994,U.K. pound,0.1262
29/08/1994,U.K. pound,0.1246
30/08/1994,U.K. pound,0.1246
31/08/1994,U.K. pound,0.1246
01/09/1994,U.K. pound,0.1248
02/09/1994,U.K. pound,0.1252
05/09/1994,U.K. pound,0.1257
06/09/1994,U.K. pound,0.1256
07/09/1994,U.K. pound,0.1258
08/09/1994,U.K. pound,0.1255
09/09/1994,U.K. pound,0.1252
12/09/1994,U.K. pound,0.1267
13/09/1994,U.K. pound,0.1274
14/09/1994,U.K. pound,0.1273
15/09/1994,U.K. pound,0.1271
16/09/1994,U.K. pound,0.1272
19/09/1994,U.K. pound,0.1279
20/09/1994,U.K. pound,0.1276
21/09/1994,U.K. pound,0.1280
22/09/1994,U.K. pound,0.1281
23/09/1994,U.K. pound,0.1280
26/09/1994,U.K. pound,0.1279
27/09/1994,U.K. pound,0.1279
28/09/1994,U.K. pound,0.1282
29/09/1994,U.K. pound,0.1279
30/09/1994,U.K. pound,0.1283
03/10/1994,U.K. pound,0.1279
04/10/1994,U.K. pound,0.1283
05/10/1994,U.K. pound,0.1288
06/10/1994,U.K. pound,0.1288
07/10/1994,U.K. pound,0.1292
10/10/1994,U.K. pound,0.1286
11/10/1994,U.K. pound,0.1287
12/10/1994,U.K. pound,0.1284
13/10/1994,U.K. pound,0.1285
14/10/1994,U.K. pound,0.1292
17/10/1994,U.K. pound,0.1305
18/10/1994,U.K. pound,0.1309
19/10/1994,U.K. pound,0.1314
20/10/1994,U.K. pound,0.1316
21/10/1994,U.K. pound,0.1324
24/10/1994,U.K. pound,0.1322
25/10/1994,U.K. pound,0.1331
26/10/1994,U.K. pound,0.1327
27/10/1994,U.K. pound,0.1329
28/10/1994,U.K. pound,0.1328
31/10/1994,U.K. pound,0.1317
01/11/1994,U.K. pound,0.1329
02/11/1994,U.K. pound,0.1329
03/11/1994,U.K. pound,0.1317
04/11/1994,U.K. pound,0.1306
07/11/1994,U.K. pound,0.1313
08/11/1994,U.K. pound,0.1312
09/11/1994,U.K. pound,0.1302
10/11/1994,U.K. pound,0.1305
11/11/1994,U.K. pound,0.1301
14/11/1994,U.K. pound,0.1291
15/11/1994,U.K. pound,0.1290
16/11/1994,U.K. pound,0.1278
17/11/1994,U.K. pound,0.1278
18/11/1994,U.K. pound,0.1274
21/11/1994,U.K. pound,0.1273
22/11/1994,U.K. pound,0.1273
23/11/1994,U.K. pound,0.1279
24/11/1994,U.K. pound,0.1268
25/11/1994,U.K. pound,0.1270
28/11/1994,U.K. pound,0.1269
29/11/1994,U.K. pound,0.1272
30/11/1994,U.K. pound,0.1269
01/12/1994,U.K. pound,0.1273
02/12/1994,U.K. pound,0.1272
05/12/1994,U.K. pound,0.1266
06/12/1994,U.K. pound,0.1268
07/12/1994,U.K. pound,0.1272
08/12/1994,U.K. pound,0.1271
09/12/1994,U.K. pound,0.1267
12/12/1994,U.K. pound,0.1268
13/12/1994,U.K. pound,0.1268
14/12/1994,U.K. pound,0.1269
15/12/1994,U.K. pound,0.1267
16/12/1994,U.K. pound,0.1269
19/12/1994,U.K. pound,0.1266
20/12/1994,U.K. pound,0.1267
21/12/1994,U.K. pound,0.1266
22/12/1994,U.K. pound,0.1259
23/12/1994,U.K. pound,0.1257
27/12/1994,U.K. pound,0.1255
28/12/1994,U.K. pound,0.1256
29/12/1994,U.K. pound,0.1262
30/12/1994,U.K. pound,0.1269
03/01/1995,U.K. pound,0.1268
04/01/1995,U.K. pound,0.1267
05/01/1995,U.K. pound,0.1268
06/01/1995,U.K. pound,0.1270
09/01/1995,U.K. pound,0.1262
10/01/1995,U.K. pound,0.1269
11/01/1995,U.K. pound,0.1269
12/01/1995,U.K. pound,0.1266
13/01/1995,U.K. pound,0.1275
16/01/1995,U.K. pound,0.1275
17/01/1995,U.K. pound,0.1273
18/01/1995,U.K. pound,0.1279
19/01/1995,U.K. pound,0.1274
20/01/1995,U.K. pound,0.1287
23/01/1995,U.K. pound,0.1288
24/01/1995,U.K. pound,0.1299
25/01/1995,U.K. pound,0.1299
26/01/1995,U.K. pound,0.1294
27/01/1995,U.K. pound,0.1291
30/01/1995,U.K. pound,0.1289
31/01/1995,U.K. pound,0.1294
01/02/1995,U.K. pound,0.1283
02/02/1995,U.K. pound,0.1285
03/02/1995,U.K. pound,0.1279
06/02/1995,U.K. pound,0.1266
07/02/1995,U.K. pound,0.1265
08/02/1995,U.K. pound,0.1259
09/02/1995,U.K. pound,0.1262
10/02/1995,U.K. pound,0.1264
13/02/1995,U.K. pound,0.1270
14/02/1995,U.K. pound,0.1262
15/02/1995,U.K. pound,0.1270
16/02/1995,U.K. pound,0.1276
17/02/1995,U.K. pound,0.1281
20/02/1995,U.K. pound,0.1286
21/02/1995,U.K. pound,0.1283
22/02/1995,U.K. pound,0.1284
23/02/1995,U.K. pound,0.1291
24/02/1995,U.K. pound,0.1291
27/02/1995,U.K. pound,0.1285
28/02/1995,U.K. pound,0.1282
01/03/1995,U.K. pound,0.1284
02/03/1995,U.K. pound,0.1290
03/03/1995,U.K. pound,0.1307
06/03/1995,U.K. pound,0.1339
07/03/1995,U.K. pound,0.1317
08/03/1995,U.K. pound,0.1332
09/03/1995,U.K. pound,0.1310
10/03/1995,U.K. pound,0.1296
13/03/1995,U.K. pound,0.1285
14/03/1995,U.K. pound,0.1288
15/03/1995,U.K. pound,0.1287
16/03/1995,U.K. pound,0.1296
17/03/1995,U.K. pound,0.1290
20/03/1995,U.K. pound,0.1287
21/03/1995,U.K. pound,0.1285
22/03/1995,U.K. pound,0.1287
23/03/1995,U.K. pound,0.1291
24/03/1995,U.K. pound,0.1297
27/03/1995,U.K. pound,0.1294
28/03/1995,U.K. pound,0.1300
29/03/1995,U.K. pound,0.1309
30/03/1995,U.K. pound,0.1310
31/03/1995,U.K. pound,0.1310
03/04/1995,U.K. pound,0.1314
04/04/1995,U.K. pound,0.1309
05/04/1995,U.K. pound,0.1311
06/04/1995,U.K. pound,0.1305
07/04/1995,U.K. pound,0.1306
10/04/1995,U.K. pound,0.1298
11/04/1995,U.K. pound,0.1293
12/04/1995,U.K. pound,0.1291
13/04/1995,U.K. pound,0.1297
14/04/1995,U.K. pound,0.1301
17/04/1995,U.K. pound,0.1315
18/04/1995,U.K. pound,0.1315
19/04/1995,U.K. pound,0.1310
20/04/1995,U.K. pound,0.1310
21/04/1995,U.K. pound,0.1302
24/04/1995,U.K. pound,0.1313
25/04/1995,U.K. pound,0.1308
26/04/1995,U.K. pound,0.1305
27/04/1995,U.K. pound,0.1313
28/04/1995,U.K. pound,0.1309
01/05/1995,U.K. pound,0.1311
02/05/1995,U.K. pound,0.1313
03/05/1995,U.K. pound,0.1310
04/05/1995,U.K. pound,0.1313
05/05/1995,U.K. pound,0.1307
08/05/1995,U.K. pound,0.1306
09/05/1995,U.K. pound,0.1295
10/05/1995,U.K. pound,0.1292
11/05/1995,U.K. pound,0.1277
12/05/1995,U.K. pound,0.1273
15/05/1995,U.K. pound,0.1274
16/05/1995,U.K. pound,0.1267
17/05/1995,U.K. pound,0.1276
18/05/1995,U.K. pound,0.1278
19/05/1995,U.K. pound,0.1279
22/05/1995,U.K. pound,0.1273
23/05/1995,U.K. pound,0.1278
24/05/1995,U.K. pound,0.1274
25/05/1995,U.K. pound,0.1282
26/05/1995,U.K. pound,0.1305
29/05/1995,U.K. pound,0.1297
30/05/1995,U.K. pound,0.1298
31/05/1995,U.K. pound,0.1302
01/06/1995,U.K. pound,0.1286
02/06/1995,U.K. pound,0.1296
05/06/1995,U.K. pound,0.1291
06/06/1995,U.K. pound,0.1291
07/06/1995,U.K. pound,0.1291
08/06/1995,U.K. pound,0.1292
09/06/1995,U.K. pound,0.1298
12/06/1995,U.K. pound,0.1296
13/06/1995,U.K. pound,0.1297
14/06/1995,U.K. pound,0.1298
15/06/1995,U.K. pound,0.1299
16/06/1995,U.K. pound,0.1302
19/06/1995,U.K. pound,0.1299
20/06/1995,U.K. pound,0.1302
21/06/1995,U.K. pound,0.1302
22/06/1995,U.K. pound,0.1306
23/06/1995,U.K. pound,0.1297
26/06/1995,U.K. pound,0.1296
27/06/1995,U.K. pound,0.1286
28/06/1995,U.K. pound,0.1284
29/06/1995,U.K. pound,0.1285
30/06/1995,U.K. pound,0.1294
03/07/1995,U.K. pound,0.1296
04/07/1995,U.K. pound,0.1294
05/07/1995,U.K. pound,0.1294
06/07/1995,U.K. pound,0.1295
07/07/1995,U.K. pound,0.1296
10/07/1995,U.K. pound,0.1294
11/07/1995,U.K. pound,0.1290
12/07/1995,U.K. pound,0.1293
13/07/1995,U.K. pound,0.1290
14/07/1995,U.K. pound,0.1296
17/07/1995,U.K. pound,0.1294
18/07/1995,U.K. pound,0.1296
19/07/1995,U.K. pound,0.1294
20/07/1995,U.K. pound,0.1297
21/07/1995,U.K. pound,0.1295
24/07/1995,U.K. pound,0.1296
25/07/1995,U.K. pound,0.1296
